Child	Parent	Child_label	Parent_label
http://purl.obolibrary.org/obo/FOODON_03301627	http://purl.obolibrary.org/obo/FOODON_00002201	turtle meat (raw)	amphibian or reptile meat food product
http://purl.obolibrary.org/obo/FOODON_03411295	http://purl.obolibrary.org/obo/FOODON_03411625	snake	reptile
http://purl.obolibrary.org/obo/FOODON_03411242	http://purl.obolibrary.org/obo/FOODON_03411625	turtle	reptile
http://purl.obolibrary.org/obo/FOODON_00000074	http://purl.obolibrary.org/obo/FOODON_03411625	tortoise	reptile
http://purl.obolibrary.org/obo/FOODON_03412293	http://purl.obolibrary.org/obo/FOODON_03411625	lizard	reptile
http://purl.obolibrary.org/obo/FOODON_03412440	http://purl.obolibrary.org/obo/FOODON_03411625	alligator	reptile
http://purl.obolibrary.org/obo/FOODON_03412441	http://purl.obolibrary.org/obo/FOODON_03411625	crocodile	reptile
http://purl.obolibrary.org/obo/FOODON_03304516	http://purl.obolibrary.org/obo/FOODON_00002183	rabbit liver (raw)	rabbit meat food product
http://purl.obolibrary.org/obo/FOODON_03306471	http://purl.obolibrary.org/obo/FOODON_00002183	hare (jugged, with vegetables and wine sauce)	rabbit meat food product
http://purl.obolibrary.org/obo/FOODON_03304521	http://purl.obolibrary.org/obo/FOODON_00002183	rabbit (skinned, dressed, frozen)	rabbit meat food product
http://purl.obolibrary.org/obo/FOODON_03306485	http://purl.obolibrary.org/obo/FOODON_00002183	rabbit meat (raw)	rabbit meat food product
http://purl.obolibrary.org/obo/FOODON_03306473	http://purl.obolibrary.org/obo/FOODON_00002183	rabbit meat (canned)	rabbit meat food product
http://purl.obolibrary.org/obo/FOODON_03304526	http://purl.obolibrary.org/obo/FOODON_00002183	rabbit meat (frozen)	rabbit meat food product
http://purl.obolibrary.org/obo/FOODON_03304523	http://purl.obolibrary.org/obo/FOODON_00002183	rabbit meat (wild, raw)	rabbit meat food product
http://purl.obolibrary.org/obo/FOODON_03304244	http://purl.obolibrary.org/obo/FOODON_00002183	scottish hare soup (food product)	rabbit meat food product
http://purl.obolibrary.org/obo/FOODON_03304597	http://purl.obolibrary.org/obo/FOODON_00002183	hare (jugged, in wine sauce)	rabbit meat food product
http://purl.obolibrary.org/obo/FOODON_03306645	http://purl.obolibrary.org/obo/FOODON_00001131	woodcock meat (raw)	poultry meat food product
http://purl.obolibrary.org/obo/FOODON_00002210	http://purl.obolibrary.org/obo/FOODON_00001131	rock cornish fowl meat food product	poultry meat food product
http://purl.obolibrary.org/obo/FOODON_00001939	http://purl.obolibrary.org/obo/FOODON_00001131	grouse meat food product	poultry meat food product
http://purl.obolibrary.org/obo/FOODON_00001040	http://purl.obolibrary.org/obo/FOODON_00001131	chicken meat food product	poultry meat food product
http://purl.obolibrary.org/obo/FOODON_03315174	http://purl.obolibrary.org/obo/FOODON_00001131	poultry product	poultry meat food product
http://purl.obolibrary.org/obo/FOODON_03310611	http://purl.obolibrary.org/obo/FOODON_00001131	poultry food product (whole or parts)	poultry meat food product
http://purl.obolibrary.org/obo/FOODON_00001285	http://purl.obolibrary.org/obo/FOODON_00001131	goose meat food product	poultry meat food product
http://purl.obolibrary.org/obo/FOODON_00001284	http://purl.obolibrary.org/obo/FOODON_00001131	duck meat food product	poultry meat food product
http://purl.obolibrary.org/obo/FOODON_00001286	http://purl.obolibrary.org/obo/FOODON_00001131	turkey meat food product	poultry meat food product
http://purl.obolibrary.org/obo/FOODON_03308513	http://purl.obolibrary.org/obo/FOODON_00001131	muttonbird (raw)	poultry meat food product
http://purl.obolibrary.org/obo/FOODON_00002304	http://purl.obolibrary.org/obo/FOODON_00001132	swine snack food	swine food product
http://purl.obolibrary.org/obo/FOODON_03311719	http://purl.obolibrary.org/obo/FOODON_00001132	swine carcass	swine food product
http://purl.obolibrary.org/obo/FOODON_00002663	http://purl.obolibrary.org/obo/FOODON_00001132	pork food product	swine food product
http://purl.obolibrary.org/obo/FOODON_03309470	http://purl.obolibrary.org/obo/FOODON_00002197	reindeer meat (canned)	reindeer meat food product
http://purl.obolibrary.org/obo/FOODON_03308517	http://purl.obolibrary.org/obo/FOODON_00002197	reindeer sausage	reindeer meat food product
http://purl.obolibrary.org/obo/FOODON_03306464	http://purl.obolibrary.org/obo/FOODON_00002197	reindeer meat (raw)	reindeer meat food product
http://purl.obolibrary.org/obo/FOODON_03306460	http://purl.obolibrary.org/obo/FOODON_00002197	caribou meat (raw)	reindeer meat food product
http://purl.obolibrary.org/obo/FOODON_03309469	http://purl.obolibrary.org/obo/FOODON_00002197	reindeer steak (chopped)	reindeer meat food product
http://purl.obolibrary.org/obo/FOODON_03306463	http://purl.obolibrary.org/obo/FOODON_00002438	elk meat (raw)	elk food product
http://purl.obolibrary.org/obo/FOODON_03306058	http://purl.obolibrary.org/obo/FOODON_00001952	horsemeat (raw)	horse meat food product
http://purl.obolibrary.org/obo/FOODON_03310062	http://purl.obolibrary.org/obo/FOODON_00001952	horsemeat (frozen)	horse meat food product
http://purl.obolibrary.org/obo/FOODON_03305571	http://purl.obolibrary.org/obo/FOODON_00001982	kangaroo meat (raw)	kangaroo meat food product
http://purl.obolibrary.org/obo/FOODON_03306486	http://purl.obolibrary.org/obo/FOODON_00001982	kangaroo meat (frozen)	kangaroo meat food product
http://purl.obolibrary.org/obo/FOODON_00001041	http://purl.obolibrary.org/obo/FOODON_00001134	beef food product	bovine meat food product
http://purl.obolibrary.org/obo/FOODON_00001671	http://purl.obolibrary.org/obo/FOODON_00001134	buffalo meat food product	bovine meat food product
http://purl.obolibrary.org/obo/FOODON_03316881	http://purl.obolibrary.org/obo/FOODON_00002837	blood food product (dried)	blood food product
http://purl.obolibrary.org/obo/FOODON_03317272	http://purl.obolibrary.org/obo/FOODON_00002837	blood food product (fresh, livestock)	blood food product
http://purl.obolibrary.org/obo/FOODON_03310563	http://purl.obolibrary.org/obo/FOODON_00002236	sheep liver (raw)	sheep meat food product
http://purl.obolibrary.org/obo/FOODON_03310042	http://purl.obolibrary.org/obo/FOODON_00002236	sheep kidney (whole, raw)	sheep meat food product
http://purl.obolibrary.org/obo/FOODON_00002912	http://purl.obolibrary.org/obo/FOODON_00002236	mutton	sheep meat food product
http://purl.obolibrary.org/obo/FOODON_03316047	http://purl.obolibrary.org/obo/FOODON_00002236	sheep fat	sheep meat food product
http://purl.obolibrary.org/obo/FOODON_00001992	http://purl.obolibrary.org/obo/FOODON_00002236	lamb meat food product	sheep meat food product
http://purl.obolibrary.org/obo/FOODON_03302296	http://purl.obolibrary.org/obo/FOODON_00002236	sheep intestine casing	sheep meat food product
http://purl.obolibrary.org/obo/FOODON_03309472	http://purl.obolibrary.org/obo/FOODON_00002449	zebra meat (raw)	zebra food product
http://purl.obolibrary.org/obo/FOODON_03306332	http://purl.obolibrary.org/obo/FOODON_03317170	meat byproduct	meat (whole or parts)
http://purl.obolibrary.org/obo/FOODON_03316231	http://purl.obolibrary.org/obo/FOODON_03317170	meat product (heat treated)	meat (whole or parts)
http://purl.obolibrary.org/obo/FOODON_03316654	http://purl.obolibrary.org/obo/FOODON_03317170	meat (tinned, pasteurized, pickled)	meat (whole or parts)
http://purl.obolibrary.org/obo/FOODON_03315240	http://purl.obolibrary.org/obo/FOODON_03317170	meat (solid)	meat (whole or parts)
http://purl.obolibrary.org/obo/FOODON_03316720	http://purl.obolibrary.org/obo/FOODON_03317170	meat (cooked, cured, chopped)	meat (whole or parts)
http://purl.obolibrary.org/obo/FOODON_03309475	http://purl.obolibrary.org/obo/FOODON_03317170	meat scrap	meat (whole or parts)
http://purl.obolibrary.org/obo/FOODON_03306337	http://purl.obolibrary.org/obo/FOODON_03317170	meat (packaged)	meat (whole or parts)
http://purl.obolibrary.org/obo/FOODON_03317602	http://purl.obolibrary.org/obo/FOODON_03317170	meat product (low sodium)	meat (whole or parts)
http://purl.obolibrary.org/obo/FOODON_03317511	http://purl.obolibrary.org/obo/FOODON_03317170	meat product (jelly coated, cooked)	meat (whole or parts)
http://purl.obolibrary.org/obo/FOODON_03316543	http://purl.obolibrary.org/obo/FOODON_03317170	meat product (tinned)	meat (whole or parts)
http://purl.obolibrary.org/obo/FOODON_03317007	http://purl.obolibrary.org/obo/FOODON_03317170	meat product (processed)	meat (whole or parts)
http://purl.obolibrary.org/obo/FOODON_03315678	http://purl.obolibrary.org/obo/FOODON_03317170	meat (marinated or similar, cold-processed, packaged)	meat (whole or parts)
http://purl.obolibrary.org/obo/FOODON_03315600	http://purl.obolibrary.org/obo/FOODON_03317170	meat product (mixed)	meat (whole or parts)
http://purl.obolibrary.org/obo/FOODON_03315665	http://purl.obolibrary.org/obo/FOODON_03317170	meat (prepared)	meat (whole or parts)
http://purl.obolibrary.org/obo/FOODON_03316125	http://purl.obolibrary.org/obo/FOODON_03317170	meat product (preserved)	meat (whole or parts)
http://purl.obolibrary.org/obo/FOODON_03317512	http://purl.obolibrary.org/obo/FOODON_03317170	meat product (jelly coated, cured)	meat (whole or parts)
http://purl.obolibrary.org/obo/FOODON_00002738	http://purl.obolibrary.org/obo/FOODON_03317170	meat and bone meal	meat (whole or parts)
http://purl.obolibrary.org/obo/FOODON_03310696	http://purl.obolibrary.org/obo/FOODON_03317170	meat croquette (raw)	meat (whole or parts)
http://purl.obolibrary.org/obo/FOODON_03316651	http://purl.obolibrary.org/obo/FOODON_03317170	meat product (pickled)	meat (whole or parts)
http://purl.obolibrary.org/obo/FOODON_00000072	http://purl.obolibrary.org/obo/FOODON_03317170	meat (ground)	meat (whole or parts)
http://purl.obolibrary.org/obo/FOODON_03317355	http://purl.obolibrary.org/obo/FOODON_03317170	muscle tissue (raw)	meat (whole or parts)
http://purl.obolibrary.org/obo/FOODON_03316652	http://purl.obolibrary.org/obo/FOODON_03317170	meat product (smoked)	meat (whole or parts)
http://purl.obolibrary.org/obo/FOODON_03315424	http://purl.obolibrary.org/obo/FOODON_03317170	meat extract	meat (whole or parts)
http://purl.obolibrary.org/obo/FOODON_03306429	http://purl.obolibrary.org/obo/FOODON_03317170	meat (raw)	meat (whole or parts)
http://purl.obolibrary.org/obo/FOODON_03315721	http://purl.obolibrary.org/obo/FOODON_03317170	meat (cut)	meat (whole or parts)
http://purl.obolibrary.org/obo/FOODON_03310826	http://purl.obolibrary.org/obo/FOODON_03317170	meat (processed)	meat (whole or parts)
http://purl.obolibrary.org/obo/FOODON_03309476	http://purl.obolibrary.org/obo/FOODON_03317170	meat and bone scrap	meat (whole or parts)
http://purl.obolibrary.org/obo/FOODON_03316914	http://purl.obolibrary.org/obo/FOODON_03317170	meat product (whole, cold smoked)	meat (whole or parts)
http://purl.obolibrary.org/obo/FOODON_03316586	http://purl.obolibrary.org/obo/FOODON_03317170	meat-vegetable conserve	meat (whole or parts)
http://purl.obolibrary.org/obo/FOODON_03316020	http://purl.obolibrary.org/obo/FOODON_03317170	meat product (cured)	meat (whole or parts)
http://purl.obolibrary.org/obo/FOODON_03315649	http://purl.obolibrary.org/obo/FOODON_03317170	meat (preserved)	meat (whole or parts)
http://purl.obolibrary.org/obo/FOODON_03317513	http://purl.obolibrary.org/obo/FOODON_03317170	meat product (jelly coated, dried)	meat (whole or parts)
http://purl.obolibrary.org/obo/FOODON_03316126	http://purl.obolibrary.org/obo/FOODON_03317170	meat product (semi-preserved)	meat (whole or parts)
http://purl.obolibrary.org/obo/FOODON_03317491	http://purl.obolibrary.org/obo/FOODON_03317170	meat product (canned)	meat (whole or parts)
http://purl.obolibrary.org/obo/FOODON_00002165	http://purl.obolibrary.org/obo/FOODON_03317170	organ meat product	meat (whole or parts)
http://purl.obolibrary.org/obo/FOODON_03316021	http://purl.obolibrary.org/obo/FOODON_03317170	meat product (dried)	meat (whole or parts)
http://purl.obolibrary.org/obo/FOODON_03306462	http://purl.obolibrary.org/obo/FOODON_00002956	game meat (canned)	game meat
http://purl.obolibrary.org/obo/FOODON_03306478	http://purl.obolibrary.org/obo/FOODON_00002956	game meat (frozen)	game meat
http://purl.obolibrary.org/obo/FOODON_03305523	http://purl.obolibrary.org/obo/FOODON_00002956	game meat (raw)	game meat
http://purl.obolibrary.org/obo/FOODON_03315447	http://purl.obolibrary.org/obo/FOODON_00002346	whale meat (fresh)	whale meat food product
http://purl.obolibrary.org/obo/FOODON_03315473	http://purl.obolibrary.org/obo/FOODON_00002346	whale meat bacon (food product)	whale meat food product
http://purl.obolibrary.org/obo/FOODON_03316986	http://purl.obolibrary.org/obo/FOODON_00002346	whale meat (not further specified)	whale meat food product
http://purl.obolibrary.org/obo/FOODON_03315339	http://purl.obolibrary.org/obo/FOODON_00002346	whale meat (frozen)	whale meat food product
http://purl.obolibrary.org/obo/FOODON_03315453	http://purl.obolibrary.org/obo/FOODON_00002346	whale meat (pickled)	whale meat food product
http://purl.obolibrary.org/obo/FOODON_03306465	http://purl.obolibrary.org/obo/FOODON_00002446	donkey meat (frozen)	donkey food product
http://purl.obolibrary.org/obo/FOODON_03306468	http://purl.obolibrary.org/obo/FOODON_00001805	deer meat (frozen)	deer meat food product
http://purl.obolibrary.org/obo/FOODON_03306467	http://purl.obolibrary.org/obo/FOODON_00001805	deer meat (raw)	deer meat food product
http://purl.obolibrary.org/obo/FOODON_03306469	http://purl.obolibrary.org/obo/FOODON_00001805	deer meatball (raw)	deer meat food product
http://purl.obolibrary.org/obo/FOODON_03306472	http://purl.obolibrary.org/obo/FOODON_00001805	deer meat with wine sauce	deer meat food product
http://purl.obolibrary.org/obo/FOODON_03306479	http://purl.obolibrary.org/obo/FOODON_00001805	deer meat jerky	deer meat food product
http://purl.obolibrary.org/obo/FOODON_03309468	http://purl.obolibrary.org/obo/FOODON_00001805	deer meat steak (chopped, raw)	deer meat food product
http://purl.obolibrary.org/obo/FOODON_03310429	http://purl.obolibrary.org/obo/FOODON_00001805	deer meat (smoked)	deer meat food product
http://purl.obolibrary.org/obo/FOODON_03316946	http://purl.obolibrary.org/obo/FOODON_00001013	whey cheese	cheese food product
http://purl.obolibrary.org/obo/FOODON_03317214	http://purl.obolibrary.org/obo/FOODON_00001013	cheese product (processed)	cheese food product
http://purl.obolibrary.org/obo/FOODON_03316027	http://purl.obolibrary.org/obo/FOODON_00001013	cheese (sliced, prepacked)	cheese food product
http://purl.obolibrary.org/obo/FOODON_03316645	http://purl.obolibrary.org/obo/FOODON_00001013	cheese (scalded, caroway)	cheese food product
http://purl.obolibrary.org/obo/FOODON_03316541	http://purl.obolibrary.org/obo/FOODON_00001013	cheese (white)	cheese food product
http://purl.obolibrary.org/obo/FOODON_03316537	http://purl.obolibrary.org/obo/FOODON_00001013	cheese (maturing, rennet)	cheese food product
http://purl.obolibrary.org/obo/FOODON_03316863	http://purl.obolibrary.org/obo/FOODON_00001013	cheese (muenster, for manufacturing)	cheese food product
http://purl.obolibrary.org/obo/FOODON_03307846	http://purl.obolibrary.org/obo/FOODON_00001013	cheese (shredded)	cheese food product
